,ViewName,ViewID,GoalName,Date,Campaign,Channel group,Source,Medium,Ad content,Value,AdsetV5,ViewName_eq,AdsetV5_eq
1346,Applications,95557079,1 - Cash rewards,4/11/2022,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Applications,Other
1347,Applications,95557079,1 - Cash rewards,4/11/2022,cashrewards2021,(Other),print,qrcode,(not set),12,Other,Applications,Other
1348,Applications,95557079,1 - Cash rewards,4/11/2022,popular - lending - auto - starting connection + hyundai - performance max - pr 21 30 - mar 21 2022 _ ///fee220301es01\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
1349,Applications,95557079,4 - Jetblue Mastercard,4/11/2022,fee220121cr01-codestarjetas2022,(Other),qrcodedm,dm-0cuotajetblue,(not set),1,Other,Applications,Other
1350,Applications,95557079,4 - Jetblue Mastercard,4/11/2022,popular - lending - auto - starting connection + hyundai - performance max - pr 21 30 - mar 21 2022 _ ///fee220301es01\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
1351,Applications,95557079,4 - Jetblue Mastercard,4/11/2022,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),2,Other,Applications,Other
1352,Applications,95557079,7 - Jetblue Mastercard Eleva,4/11/2022,popular - lending - tarjetas - jetblue 2022 - discovery - all pr - feb 1 2022 _ ///fee211230cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Tarjetas - JetBlue 2022 - Discovery - All PR - Feb 1 2022 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Discovery - All PR - Feb 1 2022 _ ///FEE211230CR01\\\
1353,Applications,95557079,1 - Cash rewards,4/12/2022,2022 - recompensas - search - all search,Paid Search,google,cpc,(not set),2,Other,Applications,Other
1354,Applications,95557079,1 - Cash rewards,4/12/2022,2018 - hipotecas - search - hipoteca search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
1355,Applications,95557079,1 - Cash rewards,4/12/2022,cashrewards2021,(Other),print,qrcode,(not set),5,Other,Applications,Other
1356,Applications,95557079,20 - Lead Negocios - Contact Form,4/12/2022,4170117-_comercial-samedayach-marzo2022-transactionalâ€°Ã›Ãœ,(Other),email-et,popular@email.popular.comâ€°Ã›Ãœ,2022-3-21â€°Ã›Ãœ,1,Assisted,Applications,Assisted
1357,Applications,95557079,3 - AAdvantage Signature PR,4/12/2022,campaÃŒÂ±a aadvantage,(Other),wesbite,booking path,(not set),3,Assisted,Applications,Assisted
1358,Leads 2,116580388,10 - Form Downloads,4/13/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Ayuda para tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
1359,Leads 2,116580388,10 - Form Downloads,4/13/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp con Popular,2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
1360,Leads 2,116580388,10 - Form Downloads,4/13/2022,popular - lending - comercial - startup 2022 - youtube tvfa - inmarket n custom int - feb 3 2022 _ ///nofee211216as01\\\,Display,google,cpc,Ad #1,4,Popular - Lending - Comercial - StartUp 2022 - Youtube TVFA - InMarket n Custom Int - Feb 3 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Youtube TVFA - InMarket n Custom Int - Feb 3 2022 _ ///NOFEE211216AS01\\\
1361,Leads 2,116580388,10 - Form Downloads,4/13/2022,popular - services - comercial - startup 2022 - discovery - inmarket n custom int n retargeting - feb 1 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),7,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\
1362,Leads 2,116580388,10 - Form Downloads,4/13/2022,popular-comercial-lending-startup-2022-conversions-all-pr-18-sc-gif-generico-apr-11-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202211183v5f_startup2022,6,Popular - Comercial - Lending - StartUP 2022 - Conversions - All PR 18+ SC - GIF Generico - Apr 11 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Comercial - Lending - StartUP 2022 - Conversions - All PR 18+ SC - GIF Generico - Apr 11 2022 _ ///NOFEE211216AS01\\\
1363,Leads 2,116580388,10 - Form Downloads,4/14/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp con Popular,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
1364,Applications,95557079,3 - AAdvantage Signature PR,4/12/2022,campaÃŒÂ±a aadvantage,(Other),website aa,review & pay,(not set),1,Assisted,Applications,Assisted
1365,Applications,95557079,3 - AAdvantage Signature PR,4/12/2022,campaÃŒÂ±a aadvantage,(Other),website aa,booking path,(not set),1,Assisted,Applications,Assisted
1366,Popular VI,88420841,07-Popular VI Startup,4/12/2022,popular-lending-comercial-startup-vi-2022-conversions-carrusel-y-gif-iconos-all-vi-feb-3-2022-flt1_fee220111cr02,(Other),facebook-paid,fb-conversion-ad,v5i202210834v5f_startup-vi,2,Popular - Lending - Comercial - StartUp VI 2022 - Conversions - Carrusel y Gif Iconos - All VI - Feb 3 2022 _ ///FEE220111CR02\\\,Popular VI,Popular - Lending - Comercial - StartUp VI 2022 - Conversions - Carrusel y Gif Iconos - All VI - Feb 3 2022 _ ///FEE220111CR02\\\
1367,Applications,95557079,3 - AAdvantage Signature PR,4/12/2022,bppr_e-solo_lto,Email,aadvantage,email,(not set),50,Other,Applications,Other
1368,Popular VI,88420841,07-Popular VI Startup,4/12/2022,Popular - Lending - Comercial - StartUp VI 2022 - Discovery - InMarket n Custom Int - Feb 3 2022 _ ///FEE220111CR02\\\,Paid Search,google,cpc,(not set),3,Popular - Lending - Comercial - StartUp VI 2022 - Discovery - InMarket n Custom Int - Feb 3 2022 _ ///FEE220111CR02\\\,Popular VI,Popular - Lending - Comercial - StartUp VI 2022 - Discovery - InMarket n Custom Int - Feb 3 2022 _ ///FEE220111CR02\\\
1369,Applications,95557079,4 - Jetblue Mastercard,4/12/2022,popular - services - tarjetas - mastercard staycation - performance max - all pr - abr 11 2022 _ ///fee220316cr01\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
1370,Applications,95557079,7 - Jetblue Mastercard Eleva,4/12/2022,fee220121cr01-codestarjetas2022,(Other),qrcodedm,dm-elevajetblue,(not set),1,Other,Applications,Other
1371,Applications,95557079,3 - AAdvantage Signature PR,4/13/2022,bppr_e-solo_lto,Email,aadvantage,email,(not set),17,Other,Applications,Other
1372,Applications,95557079,1 - Cash rewards,4/13/2022,cashrewards2021,(Other),print,qrcode,(not set),13,Other,Applications,Other
1373,Applications,95557079,1 - Cash rewards,4/13/2022,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Applications,Other
1374,Applications,95557079,1 - Cash rewards,4/13/2022,2022 - recompensas - search - all search,Paid Search,google,cpc,(not set),2,Other,Applications,Other
1375,Applications,95557079,1 - Cash rewards,4/13/2022,2022 - recompensas - display - discovery,Paid Search,google,cpc,(not set),5,Other,Applications,Other
1376,Leads 2,116580388,10 - Form Downloads,4/14/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp de Popular,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
1377,Leads 2,116580388,10 - Form Downloads,4/14/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Impulsa tu negocio,3,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
1378,Leads 2,116580388,10 - Form Downloads,4/14/2022,popular - services - comercial - startup 2022 - discovery - inmarket n custom int n retargeting - feb 1 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),12,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\
1379,Leads 2,116580388,10 - Form Downloads,4/14/2022,popular-comercial-lending-startup-2022-conversions-all-pr-18-sc-gif-generico-apr-11-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202211183v5f_startup2022,1,Popular - Comercial - Lending - StartUP 2022 - Conversions - All PR 18+ SC - GIF Generico - Apr 11 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Comercial - Lending - StartUP 2022 - Conversions - All PR 18+ SC - GIF Generico - Apr 11 2022 _ ///NOFEE211216AS01\\\
1380,Popular VI,88420841,07-Popular VI Startup,4/13/2022,Popular - Lending - Comercial - StartUp VI 2022 - Discovery - InMarket n Custom Int - Feb 3 2022 _ ///FEE220111CR02\\\,Paid Search,google,cpc,(not set),7,Popular - Lending - Comercial - StartUp VI 2022 - Discovery - InMarket n Custom Int - Feb 3 2022 _ ///FEE220111CR02\\\,Popular VI,Popular - Lending - Comercial - StartUp VI 2022 - Discovery - InMarket n Custom Int - Feb 3 2022 _ ///FEE220111CR02\\\
1381,Popular VI,88420841,07-Popular VI Startup,4/13/2022,popular-lending-comercial-startup-vi-2022-conversions-carrusel-y-gif-iconos-all-vi-feb-3-2022-flt1_fee220111cr02,(Other),facebook-paid,fb-conversion-ad,v5i202210834v5f_startup-vi,4,Popular - Lending - Comercial - StartUp VI 2022 - Conversions - Carrusel y Gif Iconos - All VI - Feb 3 2022 _ ///FEE220111CR02\\\,Popular VI,Popular - Lending - Comercial - StartUp VI 2022 - Conversions - Carrusel y Gif Iconos - All VI - Feb 3 2022 _ ///FEE220111CR02\\\
1382,Applications,95557079,3 - AAdvantage Signature PR,4/13/2022,campaÃŒÂ±a aadvantage,(Other),wesbite,booking path,(not set),1,Assisted,Applications,Assisted
1383,Applications,95557079,3 - AAdvantage Signature PR,4/13/2022,campaÃŒÂ±a aadvantage,(Other),website aa,hero banner homepage,(not set),1,Assisted,Applications,Assisted
1384,Leads 2,116580388,10 - Form Downloads,4/14/2022,popular-comercial-lending-startup-2022-conversions-all-pr-18-sc-gif-donutjusteatone-feb-28-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202210974v5f_startup2022,1,Popular - Comercial - Lending - StartUP 2022 - Conversions - All PR 18+ SC - GIF DoNutJustEatOne - Feb 28 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Comercial - Lending - StartUP 2022 - Conversions - All PR 18+ SC - GIF DoNutJustEatOne - Feb 28 2022 _ ///NOFEE211216AS01\\\
1385,Applications,95557079,3 - AAdvantage Signature PR,4/13/2022,campaÃŒÂ±a aadvantage,(Other),website aa,booking path,(not set),1,Assisted,Applications,Assisted
1386,Applications,95557079,4 - Jetblue Mastercard,4/13/2022,2022 - recompensas - display - discovery,Paid Search,google,cpc,(not set),1,Other,Applications,Other
1387,Applications,95557079,4 - Jetblue Mastercard,4/13/2022,popular - services - tarjetas - mastercard staycation - performance max - all pr - abr 11 2022 _ ///fee220316cr01\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
1388,Applications,95557079,3 - AAdvantage Signature PR,4/14/2022,bppr_e-solo_lto,Email,aadvantage,email,(not set),1,Other,Applications,Other
1389,Applications,95557079,1 - Cash rewards,4/14/2022,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Applications,Other
1390,Applications,95557079,1 - Cash rewards,4/14/2022,2022 - recompensas - search - all search,Paid Search,google,cpc,(not set),4,Other,Applications,Other
1391,Applications,95557079,1 - Cash rewards,4/14/2022,2022 - recompensas - display - discovery,Paid Search,google,cpc,(not set),1,Other,Applications,Other
1392,Applications,95557079,20 - Lead Negocios - Contact Form,4/14/2022,popular - lending - tarjetas - aadvantage 2022 - performance max - pr 30 inmarket - abr 13 2022 _ ///fee220215cr01\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
1393,Leads 2,116580388,10 - Form Downloads,4/15/2022,popular - services - comercial - popular business solutions 2022 - search - cuentas banca - ene 1 2022 _ ///fee211112cr01\\\,Paid Search,google,cpc,Cuentas Comerciales,1,Assisted,Leads 2,Assisted
1394,Leads 2,116580388,10 - Form Downloads,4/15/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),3,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
1395,Leads 2,116580388,10 - Form Downloads,4/15/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Impulsa tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
1396,Leads 2,116580388,10 - Form Downloads,4/15/2022,popular - services - comercial - startup 2022 - discovery - inmarket n custom int n retargeting - feb 1 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),7,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\
1397,Leads 2,116580388,10 - Form Downloads,4/15/2022,popular - lending - comercial - startup 2022 - youtube tvfa - inmarket n custom int - feb 3 2022 _ ///nofee211216as01\\\,Display,google,cpc,Ad #1,5,Popular - Lending - Comercial - StartUp 2022 - Youtube TVFA - InMarket n Custom Int - Feb 3 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Youtube TVFA - InMarket n Custom Int - Feb 3 2022 _ ///NOFEE211216AS01\\\
1398,Leads 2,116580388,10 - Form Downloads,4/15/2022,popular-comercial-lending-startup-2022-conversions-all-pr-18-sc-gif-generico-apr-11-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202211183v5f_startup2022,1,Popular - Comercial - Lending - StartUP 2022 - Conversions - All PR 18+ SC - GIF Generico - Apr 11 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Comercial - Lending - StartUP 2022 - Conversions - All PR 18+ SC - GIF Generico - Apr 11 2022 _ ///NOFEE211216AS01\\\
1399,Applications,95557079,1 - Cash rewards,4/14/2022,cashrewards2021,(Other),print,qrcode,(not set),5,Other,Applications,Other
1400,Popular VI,88420841,07-Popular VI Startup,4/14/2022,popular-lending-comercial-startup-vi-2022-conversions-carrusel-y-gif-iconos-all-vi-feb-3-2022-flt1_fee220111cr02,(Other),facebook-paid,fb-conversion-ad,v5i202210834v5f_startup-vi,3,Popular - Lending - Comercial - StartUp VI 2022 - Conversions - Carrusel y Gif Iconos - All VI - Feb 3 2022 _ ///FEE220111CR02\\\,Popular VI,Popular - Lending - Comercial - StartUp VI 2022 - Conversions - Carrusel y Gif Iconos - All VI - Feb 3 2022 _ ///FEE220111CR02\\\
1401,Applications,95557079,4 - Jetblue Mastercard,4/14/2022,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),2,Other,Applications,Other
1402,Leads,96577637,8 - Funnel Hipotecas Refinanciar,5/21/2022,popular-services-mortgage-adquisicion-mortgage-2022-website-conversion-leads-all-pr-18-sc-all-placements-gif-mortgage-may-09-2022-flt1_fee220331es03,(Other),facebook-paid,fb-conversion-ad,v5i202211363v5f_mortgage2022,1,Popular - Services - Mortgage - Adquisicion Mortgage 2022 - Website Conversion Leads - All PR 18+ SC All Placements - GIF Mortgage - May 09 2022 _ ///FEE220331ES03\\\,Leads,Popular - Services - Mortgage - Adquisicion Mortgage 2022 - Website Conversion Leads - All PR 18+ SC All Placements - GIF Mortgage - May 09 2022 _ ///FEE220331ES03\\\
1403,Applications,95557079,4 - Jetblue Mastercard,4/14/2022,2022 - recompensas - search - all search,Paid Search,google,cpc,(not set),3,Other,Applications,Other
1404,Applications,95557079,3 - AAdvantage Signature PR,4/15/2022,campaÃŒÂ±a aadvantage,(Other),website aa,review & pay,(not set),1,Assisted,Applications,Assisted
1405,Popular VI,88420841,07-Popular VI Startup,4/14/2022,Popular - Lending - Comercial - StartUp VI 2022 - Discovery - InMarket n Custom Int - Feb 3 2022 _ ///FEE220111CR02\\\,Paid Search,google,cpc,(not set),9,Popular - Lending - Comercial - StartUp VI 2022 - Discovery - InMarket n Custom Int - Feb 3 2022 _ ///FEE220111CR02\\\,Popular VI,Popular - Lending - Comercial - StartUp VI 2022 - Discovery - InMarket n Custom Int - Feb 3 2022 _ ///FEE220111CR02\\\
1406,Applications,95557079,3 - AAdvantage Signature PR,4/15/2022,campaÃŒÂ±a aadvantage,(Other),wesbite,booking path,(not set),1,Assisted,Applications,Assisted
1407,Applications,95557079,3 - AAdvantage Signature PR,4/15/2022,campaÃŒÂ±a aadvantage,(Other),wesbite,review & pay,(not set),1,Assisted,Applications,Assisted
1408,Applications,95557079,20 - Lead Negocios - Contact Form,4/15/2022,4181277-_ct email 1â€°Ã›Ãœ,(Other),email-et,popular@email.popular.comâ€°Ã›Ãœ,2022-4-5â€°Ã›Ãœ,1,Assisted,Applications,Assisted
1409,Applications,95557079,1 - Cash rewards,4/15/2022,popular - services - tarjetas - mastercard staycation - performance max - all pr - abr 11 2022 _ ///fee220316cr01\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
1410,Leads 2,116580388,10 - Form Downloads,4/16/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Impulsa tu negocio,2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
1411,Leads 2,116580388,10 - Form Downloads,4/16/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
1412,Leads 2,116580388,10 - Form Downloads,4/16/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp con Popular,2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
